Sostav,Days,Concerts,Halls,Genre,ShowTime,TransTime,WaitTime,Costs,Musician,Composer,programm,FamilyConc,TransTime_%,WaitTime_%,TransTime_Score,WaitTime_Score,Trans-Wait_%,Density,HallChanges,Top5Authors,Top5AuthorsShare,RareAuthorsShare,RecommendedArtistsRatio,RecommendedPiecesRatio,ComfortScore,ComfortLevel,RareAuthorsShare_qnorm,RecommendedPiecesRatio_qnorm,RecommendedArtistsRatio_qnorm,AvgWorksPerConcert,DepthScore,GenreDiversityScore,IntellectScore,IntellectCategory,IntellectScoreLabel,AuthorBalance,ComfortScoreLabel,AuthorBalanceLabel,Top5AuthorsShareLabel,RareAuthorsShareLabel,GMM_Cluster
"[1, 8, 13, 17, 22, 25]",1,6,4,2,285.0,13.0,165.0,1200,8,4,10,0,2.4,8.6,97.6,91.4,89.2,0.0,4,8,0.8,0.0,0.5,0.0,95.7,🟢 Очень комфортный,0.2984372529383861,0.5000131766194065,0.3306936172455594,1.6666666666666667,60.0,33.3,47.4,⚖️ Базовый,⚖️ Базовый (30–60%),0.4,🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,4
"[1, 8, 13, 17, 22, 27]",1,6,3,3,285.0,19.0,180.0,1200,8,9,15,0,13.7,11.8,86.3,88.2,76.1,0.0,4,11,0.733,0.0,0.5,0.0,86.9,🟢 Очень комфортный,0.2984372529383861,0.5000131766194065,0.3306936172455594,2.5,40.0,50.0,47.4,⚖️ Базовый,⚖️ Базовый (30–60%),0.3665,🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,4
"[1, 8, 13, 17, 22, 28]",1,6,4,2,305.0,20.0,210.0,1200,8,4,10,0,15.4,24.6,84.6,75.4,63.8,0.0,4,8,0.8,0.0,0.4,0.0,81.8,🟢 Очень комфортный,0.2984372529383861,0.5000131766194065,0.1022110367364149,1.6666666666666667,60.0,33.3,44.6,⚖️ Базовый,💤 Поверхностный (0–30%),0.4,🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,4
"[1, 8, 13, 17, 22, 29]",1,6,4,3,360.0,15.0,240.0,1200,14,4,10,0,5.3,45.9,94.7,54.1,51.2,0.0,4,9,0.9,0.0,0.438,0.0,82.5,🟢 Очень комфортный,0.2984372529383861,0.5000131766194065,0.1673298898434617,1.6666666666666667,60.0,50.0,52.1,⚖️ Базовый,⚖️ Базовый (30–60%),0.45,🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,4
"[1, 8, 13, 17, 22, 30]",1,6,4,3,285.0,13.0,315.0,1200,9,7,15,0,2.4,90.0,97.6,10.0,9.8,0.0,4,12,0.8,0.0,0.545,0.0,71.3,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.4637642966320561,2.5,40.0,50.0,50.8,⚖️ Базовый,⚖️ Базовый (30–60%),0.4,🎯 Интересный (60–90%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,4
"[1, 8, 13, 17, 23, 28]",1,6,5,3,295.0,31.0,220.0,1200,8,5,10,0,57.2,31.2,42.8,68.8,29.4,0.0,4,7,0.7,0.0,0.333,0.0,50.6,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.0401096294734622,1.6666666666666667,60.0,50.0,45.5,⚖️ Базовый,💤 Поверхностный (0–30%),0.35,⚖️ Базовый (30–60%),🎯 Интересный (60–90%),🎯 Интересный (60–90%),,1
"[1, 8, 13, 17, 23, 29]",1,6,5,4,350.0,39.0,250.0,1200,14,5,10,0,83.9,50.0,16.099999999999994,50.0,8.0,0.0,4,8,0.8,0.0,0.4,0.0,26.3,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.1022110367364149,1.6666666666666667,60.0,66.7,52.9,⚖️ Базовый,🎯 Интересный (60–90%),0.4,💤 Поверхностный (0–30%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,5
"[1, 8, 13, 17, 23, 30]",1,6,5,4,275.0,36.0,325.0,1200,9,8,15,0,74.1,93.2,25.90000000000001,6.799999999999997,1.8,0.0,4,11,0.733,0.0,0.5,0.0,20.2,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.3306936172455594,2.5,40.0,66.7,51.6,⚖️ Базовый,⚖️ Базовый (30–60%),0.3665,💤 Поверхностный (0–30%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,5
"[1, 8, 13, 17, 24, 28]",1,6,4,2,295.0,20.0,220.0,1200,8,5,11,0,15.4,31.2,84.6,68.8,58.2,0.0,3,9,0.818,0.0,0.444,0.0,79.9,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.1854345649080272,1.8333333333333333,54.54545454545456,33.3,45.4,⚖️ Базовый,💤 Поверхностный (0–30%),0.409,🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,4
"[1, 8, 13, 17, 24, 29]",1,6,4,3,350.0,14.0,250.0,1200,14,5,11,0,3.5,50.0,96.5,50.0,48.2,0.0,3,10,0.909,0.0,0.467,0.0,82.6,🟢 Очень комфортный,0.2984372529383861,0.5000131766194065,0.2418568492067675,1.8333333333333333,54.54545454545456,50.0,52.5,⚖️ Базовый,⚖️ Базовый (30–60%),0.4545,🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,4
"[1, 8, 13, 17, 24, 30]",1,6,4,3,275.0,13.0,325.0,1200,9,7,16,0,2.4,93.2,97.6,6.799999999999997,6.6,0.0,3,13,0.812,0.0,0.6,0.0,70.4,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.6250988246455489,2.6666666666666665,37.5,50.0,52.8,⚖️ Базовый,🎯 Интересный (60–90%),0.406,🎯 Интересный (60–90%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,4
"[1, 8, 13, 17, 25, 29]",1,6,5,3,350.0,15.0,250.0,1200,13,4,9,0,5.3,50.0,94.7,50.0,47.4,0.0,4,7,0.778,0.0,0.5,0.0,81.3,🟢 Очень комфортный,0.2984372529383861,0.5000131766194065,0.3306936172455594,1.5,66.66666666666666,50.0,51.9,⚖️ Базовый,⚖️ Базовый (30–60%),0.389,🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,4
"[1, 8, 13, 17, 25, 30]",1,6,4,3,275.0,13.0,325.0,1200,8,7,14,0,2.4,93.2,97.6,6.799999999999997,6.6,0.0,3,10,0.714,0.0,0.667,0.0,70.4,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.768368207452696,2.333333333333333,42.85714285714285,50.0,52.8,⚖️ Базовый,🎯 Интересный (60–90%),0.357,🎯 Интересный (60–90%),🎯 Интересный (60–90%),🎯 Интересный (60–90%),,4
"[1, 8, 13, 17, 26, 29]",1,6,5,3,350.0,29.0,250.0,1200,12,4,8,0,48.2,50.0,51.8,50.0,25.9,0.0,4,7,0.778,0.0,0.5,0.0,51.3,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.3306936172455594,1.3333333333333333,75.0,50.0,52.9,⚖️ Базовый,🎯 Интересный (60–90%),0.389,⚖️ Базовый (30–60%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,1
"[1, 8, 13, 17, 26, 30]",1,6,5,3,275.0,27.0,325.0,1200,7,7,13,0,38.2,93.2,61.8,6.799999999999997,4.2,0.0,4,10,0.714,0.0,0.667,0.0,45.3,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.768368207452696,2.1666666666666665,46.15384615384615,50.0,53.2,⚖️ Базовый,🎯 Интересный (60–90%),0.357,⚖️ Базовый (30–60%),🎯 Интересный (60–90%),🎯 Интересный (60–90%),,1
"[1, 8, 13, 17, 27, 29]",1,6,4,4,350.0,25.0,250.0,1200,13,9,14,0,30.4,50.0,69.6,50.0,34.8,0.0,4,10,0.714,0.0,0.5,0.0,63.7,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.3306936172455594,2.333333333333333,42.85714285714285,66.7,51.5,⚖️ Базовый,⚖️ Базовый (30–60%),0.357,🎯 Интересный (60–90%),🎯 Интересный (60–90%),🎯 Интересный (60–90%),,4
"[1, 8, 13, 17, 27, 30]",1,6,4,4,275.0,24.0,325.0,1200,8,11,19,0,27.5,93.2,72.5,6.799999999999997,4.9,0.0,4,13,0.684,0.0,0.667,0.0,52.8,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.768368207452696,3.1666666666666665,31.57894736842105,66.7,54.8,⚖️ Базовый,🎯 Интересный (60–90%),0.342,⚖️ Базовый (30–60%),🎯 Интересный (60–90%),🎯 Интересный (60–90%),,1
"[1, 8, 13, 17, 28, 30]",1,6,5,3,295.0,27.0,305.0,1200,8,7,14,0,38.2,86.1,61.8,13.900000000000006,8.6,0.0,4,10,0.714,0.0,0.556,0.0,47.4,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.498194803141306,2.333333333333333,42.85714285714285,50.0,49.4,⚖️ Базовый,⚖️ Базовый (30–60%),0.357,⚖️ Базовый (30–60%),🎯 Интересный (60–90%),🎯 Интересный (60–90%),,1
"[1, 8, 13, 18, 22, 25]",1,6,3,3,285.0,13.0,165.0,1200,10,4,11,0,2.4,8.6,97.6,91.4,89.2,0.0,4,9,0.818,0.0,0.545,0.0,95.7,🟢 Очень комфортный,0.2984372529383861,0.5000131766194065,0.4637642966320561,1.8333333333333333,54.54545454545456,50.0,53.0,⚖️ Базовый,🎯 Интересный (60–90%),0.409,🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,4
"[1, 8, 13, 18, 22, 27]",1,6,3,4,285.0,19.0,180.0,1200,10,8,16,0,13.7,11.8,86.3,88.2,76.1,0.0,4,12,0.75,0.0,0.545,0.0,86.9,🟢 Очень комфортный,0.2984372529383861,0.5000131766194065,0.4637642966320561,2.6666666666666665,37.5,66.7,53.4,⚖️ Базовый,🎯 Интересный (60–90%),0.375,🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,4
"[1, 8, 13, 18, 22, 28]",1,6,4,3,305.0,20.0,210.0,1200,10,4,11,0,15.4,24.6,84.6,75.4,63.8,0.0,4,9,0.818,0.0,0.455,0.0,81.8,🟢 Очень комфортный,0.2984372529383861,0.5000131766194065,0.2086254150635113,1.8333333333333333,54.54545454545456,50.0,49.8,⚖️ Базовый,⚖️ Базовый (30–60%),0.409,🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,4
"[1, 8, 13, 18, 22, 29]",1,6,4,4,360.0,15.0,240.0,1200,16,4,11,0,5.3,45.9,94.7,54.1,51.2,0.0,4,10,0.909,0.0,0.471,0.0,82.5,🟢 Очень комфортный,0.2984372529383861,0.5000131766194065,0.2531887418963791,1.8333333333333333,54.54545454545456,66.7,56.8,⚖️ Базовый,🎯 Интересный (60–90%),0.4545,🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,4
"[1, 8, 13, 18, 22, 30]",1,6,3,4,285.0,13.0,315.0,1200,11,7,16,0,2.4,90.0,97.6,10.0,9.8,0.0,4,13,0.812,0.0,0.583,0.0,71.3,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.58406683181363,2.6666666666666665,37.5,66.7,56.4,⚖️ Базовый,🎯 Интересный (60–90%),0.406,🎯 Интересный (60–90%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,4
"[1, 8, 13, 18, 23, 28]",1,6,5,4,295.0,29.0,220.0,1200,10,5,11,0,48.2,31.2,51.8,68.8,35.6,0.0,4,8,0.727,0.0,0.4,0.0,56.9,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.1022110367364149,1.8333333333333333,54.54545454545456,66.7,50.4,⚖️ Базовый,⚖️ Базовый (30–60%),0.3635,🎯 Интересный (60–90%),🎯 Интересный (60–90%),🧠 Насыщенный (Top 10%),,1
"[1, 8, 13, 18, 23, 29]",1,6,5,5,350.0,37.0,250.0,1200,16,5,11,0,77.3,50.0,22.700000000000003,50.0,11.4,0.0,4,9,0.818,0.0,0.438,0.0,30.9,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.1673298898434617,1.8333333333333333,54.54545454545456,83.3,57.6,⚖️ Базовый,🎯 Интересный (60–90%),0.409,💤 Поверхностный (0–30%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,5
"[1, 8, 13, 18, 23, 30]",1,6,4,5,275.0,34.0,325.0,1200,11,8,16,0,68.6,93.2,31.40000000000001,6.799999999999997,2.1,0.0,4,12,0.75,0.0,0.545,0.0,24.0,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.4637642966320561,2.6666666666666665,37.5,83.3,57.5,⚖️ Базовый,🎯 Интересный (60–90%),0.375,💤 Поверхностный (0–30%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,5
"[1, 8, 13, 18, 24, 28]",1,6,5,3,295.0,21.0,220.0,1200,10,5,12,0,18.1,31.2,81.9,68.8,56.3,0.0,4,10,0.833,0.0,0.5,0.0,78.0,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.3306936172455594,2.0,50.0,50.0,51.2,⚖️ Базовый,⚖️ Базовый (30–60%),0.4165,🎯 Интересный (60–90%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,4
"[1, 8, 13, 18, 24, 29]",1,6,5,4,350.0,15.0,250.0,1200,16,5,12,0,5.3,50.0,94.7,50.0,47.4,0.0,4,11,0.917,0.0,0.5,0.0,81.3,🟢 Очень комфортный,0.2984372529383861,0.5000131766194065,0.3306936172455594,2.0,50.0,66.7,57.4,⚖️ Базовый,🎯 Интересный (60–90%),0.4585,🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,3
"[1, 8, 13, 18, 24, 30]",1,6,4,4,275.0,14.0,325.0,1200,11,7,17,0,3.5,93.2,96.5,6.799999999999997,6.6,0.0,4,14,0.824,0.0,0.636,0.0,69.6,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.7160438517893849,2.833333333333333,35.29411764705882,66.7,58.1,⚖️ Базовый,🎯 Интересный (60–90%),0.412,🎯 Интересный (60–90%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,3
"[1, 8, 13, 18, 25, 29]",1,6,4,4,350.0,14.0,250.0,1200,15,4,10,0,3.5,50.0,96.5,50.0,48.2,0.0,3,8,0.8,0.0,0.533,0.0,82.6,🟢 Очень комфортный,0.2984372529383861,0.5000131766194065,0.4183576661571707,1.6666666666666667,60.0,66.7,56.9,⚖️ Базовый,🎯 Интересный (60–90%),0.4,🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,4
"[1, 8, 13, 18, 25, 30]",1,6,3,4,275.0,12.0,325.0,1200,10,7,15,0,2.0,93.2,98.0,6.799999999999997,6.7,0.0,2,11,0.733,0.0,0.7,0.0,70.6,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.817556527697254,2.5,40.0,66.7,57.7,⚖️ Базовый,🎯 Интересный (60–90%),0.3665,🎯 Интересный (60–90%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,3
"[1, 8, 13, 18, 26, 29]",1,6,5,4,350.0,28.0,250.0,1200,14,4,9,0,43.3,50.0,56.7,50.0,28.4,0.0,4,8,0.8,0.0,0.533,0.0,54.7,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.4183576661571707,1.5,66.66666666666666,66.7,57.7,⚖️ Базовый,🎯 Интересный (60–90%),0.4,⚖️ Базовый (30–60%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,3
"[1, 8, 13, 18, 26, 30]",1,6,4,4,275.0,26.0,325.0,1200,9,7,14,0,33.8,93.2,66.2,6.799999999999997,4.5,0.0,4,11,0.733,0.0,0.7,0.0,48.4,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.817556527697254,2.333333333333333,42.85714285714285,66.7,58.0,⚖️ Базовый,🎯 Интересный (60–90%),0.3665,⚖️ Базовый (30–60%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,3
"[1, 8, 13, 18, 27, 29]",1,6,4,5,350.0,25.0,250.0,1200,15,8,15,0,30.4,50.0,69.6,50.0,34.8,0.0,4,11,0.733,0.0,0.533,0.0,63.7,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.4183576661571707,2.5,40.0,83.3,56.8,⚖️ Базовый,🎯 Интересный (60–90%),0.3665,🎯 Интересный (60–90%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,3
"[1, 8, 13, 18, 27, 30]",1,6,3,5,275.0,24.0,325.0,1200,10,10,20,0,27.5,93.2,72.5,6.799999999999997,4.9,0.0,4,14,0.7,0.0,0.7,0.0,52.8,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.817556527697254,3.333333333333333,30.0,83.3,59.8,⚖️ Базовый,🎯 Интересный (60–90%),0.35,⚖️ Базовый (30–60%),🎯 Интересный (60–90%),🎯 Интересный (60–90%),,3
"[1, 8, 13, 18, 28, 30]",1,6,4,4,295.0,26.0,305.0,1200,10,7,15,0,33.8,86.1,66.2,13.900000000000006,9.2,0.0,4,11,0.733,0.0,0.6,0.0,50.5,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.6250988246455489,2.5,40.0,66.7,55.3,⚖️ Базовый,🎯 Интересный (60–90%),0.3665,⚖️ Базовый (30–60%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,1
"[1, 8, 13, 19, 22, 25]",1,6,4,2,280.0,20.0,170.0,1200,8,10,18,0,15.4,10.2,84.6,89.8,76.0,0.0,4,8,0.444,0.0,0.556,0.0,86.2,🟢 Очень комфортный,0.2984372529383861,0.5000131766194065,0.498194803141306,3.0,33.33333333333333,33.3,37.3,💤 Поверхностный,💤 Поверхностный (0–30%),0.222,🧠 Насыщенный (Top 10%),💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),,0
"[1, 8, 13, 19, 22, 27]",1,6,3,3,280.0,26.0,185.0,1200,8,14,23,0,33.8,13.3,66.2,86.7,57.4,0.0,4,11,0.478,0.0,0.556,0.0,72.4,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.498194803141306,3.8333333333333335,26.08695652173913,50.0,41.4,⚖️ Базовый,💤 Поверхностный (0–30%),0.239,🎯 Интересный (60–90%),💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),,0
"[1, 8, 13, 19, 22, 28]",1,6,4,2,300.0,27.0,215.0,1200,8,10,18,0,38.2,27.0,61.8,73.0,45.1,0.0,4,8,0.444,0.0,0.444,0.0,65.2,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.1854345649080272,3.0,33.33333333333333,33.3,33.4,💤 Поверхностный,💤 Поверхностный (0–30%),0.222,🎯 Интересный (60–90%),💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),,0
"[1, 8, 13, 19, 22, 29]",1,6,4,3,355.0,22.0,245.0,1200,14,10,18,0,21.4,47.6,78.6,52.4,41.2,0.0,4,9,0.5,0.0,0.467,0.0,70.7,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.2418568492067675,3.0,33.33333333333333,50.0,39.7,💤 Поверхностный,💤 Поверхностный (0–30%),0.25,🎯 Интересный (60–90%),💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),,0
"[1, 8, 13, 19, 22, 30]",1,6,4,3,280.0,20.0,320.0,1200,9,12,23,0,15.4,91.2,84.6,8.799999999999997,7.4,0.0,4,12,0.522,0.0,0.6,0.0,61.9,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.6250988246455489,3.8333333333333335,26.08695652173913,50.0,44.1,⚖️ Базовый,💤 Поверхностный (0–30%),0.261,🎯 Интересный (60–90%),💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),,0
"[1, 8, 13, 19, 23, 28]",1,6,5,3,290.0,25.0,225.0,1200,8,11,18,0,30.4,39.3,69.6,60.7,42.2,0.0,4,7,0.389,0.0,0.375,0.0,66.9,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.0717071628103094,3.0,33.33333333333333,50.0,34.7,💤 Поверхностный,💤 Поверхностный (0–30%),0.1945,🎯 Интересный (60–90%),💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),,0
"[1, 8, 13, 19, 23, 29]",1,6,5,4,345.0,33.0,255.0,1200,14,11,18,0,65.3,54.8,34.7,45.2,15.7,0.0,4,8,0.444,0.0,0.429,0.0,37.8,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.1471433089126653,3.0,33.33333333333333,66.7,41.2,⚖️ Базовый,💤 Поверхностный (0–30%),0.222,⚖️ Базовый (30–60%),💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),,2
"[1, 8, 13, 19, 23, 30]",1,6,5,4,270.0,30.0,330.0,1200,9,13,23,0,52.7,97.2,47.3,2.799999999999997,1.3,0.0,4,11,0.478,0.0,0.556,0.0,33.9,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.498194803141306,3.8333333333333335,26.08695652173913,66.7,45.6,⚖️ Базовый,💤 Поверхностный (0–30%),0.239,💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),,2
"[1, 8, 13, 19, 24, 28]",1,6,5,2,290.0,29.0,225.0,1200,8,10,19,0,48.2,39.3,51.8,60.7,31.4,0.0,4,9,0.474,0.0,0.5,0.0,54.5,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.3306936172455594,3.1666666666666665,31.57894736842105,33.3,35.7,💤 Поверхностный,💤 Поверхностный (0–30%),0.237,⚖️ Базовый (30–60%),💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),,0
"[1, 8, 13, 19, 24, 29]",1,6,5,3,345.0,23.0,255.0,1200,14,10,19,0,24.6,54.8,75.4,45.2,34.1,0.0,4,10,0.526,0.0,0.5,0.0,66.3,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.3306936172455594,3.1666666666666665,31.57894736842105,50.0,41.2,⚖️ Базовый,💤 Поверхностный (0–30%),0.263,🎯 Интересный (60–90%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,0
"[1, 8, 13, 19, 24, 30]",1,6,5,3,270.0,22.0,330.0,1200,9,12,24,0,21.4,97.2,78.6,2.799999999999997,2.2,0.0,4,13,0.542,0.0,0.667,0.0,55.9,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.768368207452696,4.0,25.0,50.0,46.2,⚖️ Базовый,💤 Поверхностный (0–30%),0.271,⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,1
"[1, 8, 13, 19, 25, 29]",1,6,5,3,345.0,22.0,255.0,1200,13,10,17,0,21.4,54.8,78.6,45.2,35.5,0.0,4,7,0.412,0.0,0.538,0.0,68.6,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.437714120065356,2.833333333333333,35.29411764705882,50.0,40.1,⚖️ Базовый,💤 Поверхностный (0–30%),0.206,🎯 Интересный (60–90%),💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),,0
"[1, 8, 13, 19, 25, 30]",1,6,4,3,270.0,20.0,330.0,1200,8,12,22,0,15.4,97.2,84.6,2.799999999999997,2.4,0.0,3,10,0.455,0.0,0.75,0.0,60.1,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.8828993833342118,3.6666666666666665,27.27272727272728,50.0,45.8,⚖️ Базовый,💤 Поверхностный (0–30%),0.2275,🎯 Интересный (60–90%),💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),,1
